,Marca,Fecha,Toneladas
1875,012 Higienol,2021-06-26,8.164085
1876,008 Babysec,2020-11-22,192542.3368
1877,036 Ladysoft,2019-11-18,5591589.6608
1878,003 Noble,2021-03-26,81.838381
1879,003 Noble,2021-04-01,25.435997
1880,006 Nova,2020-01-06,15.597817
1881,037 Cotidian,2020-08-15,206658.5632
1882,008 Babysec,2020-05-20,5779644.0652
1883,001 Elite,2020-07-22,90.49367
1884,012 Higienol,2020-05-07,14.514398
1885,036 Ladysoft,2021-01-06,7895941.9824
1886,037 Cotidian,2020-08-21,147314.4384
1887,006 Nova,2021-02-27,41.564708
1888,038 Ok Pet,2021-01-28,20442.978
1889,006 Nova,2020-08-28,20.310022
1890,001 Elite,2020-07-19,0.833494
1891,036 Ladysoft,2019-11-15,5847602.84
1892,008 Babysec,2020-11-25,5100037.7736
1893,012 Higienol,2019-11-03,0.458317
1894,006 Nova,2020-01-09,13.069047
1895,001 Elite,2021-01-21,1228480.907298
1896,012 Higienol,2021-06-23,8.45263
1897,003 Noble,2021-03-29,71.288942
1898,037 Cotidian,2020-08-18,143845.2992
1899,036 Ladysoft,2021-01-09,6481374.9392
1900,008 Babysec,2020-05-23,4185824.2568
1901,006 Nova,2021-03-02,27.019941
1902,008 Babysec,2019-11-19,4038526.158
1903,037 Cotidian,2020-02-14,157486.9664
1904,003 Noble,2020-02-05,41.928815
1905,001 Elite,2020-09-27,2.659545
1906,003 Noble,2020-09-27,0.858138
1907,037 Cotidian,2021-06-10,165550.4064
1908,008 Babysec,2021-03-15,5203491.195
1909,036 Ladysoft,2020-07-13,5493084.4032
1910,008 Babysec,2020-07-26,56783.9628
1911,006 Nova,2020-12-28,34.507697
1912,008 Babysec,2020-01-22,5358800.241
1913,037 Cotidian,2020-04-18,176604.784
1914,012 Higienol,2019-11-09,14.816834
1915,036 Ladysoft,2020-07-10,6368173.8272
1916,001 Elite,2020-09-21,4067.832793
1917,006 Nova,2019-11-03,0.484199
1918,003 Noble,2020-03-28,48.190308
1919,037 Cotidian,2020-10-21,199560.448
1920,036 Ladysoft,2021-06-26,2939694.3872
1921,001 Elite,2021-06-01,75240.309144
1922,012 Higienol,2020-04-19,0.0617
1923,001 Elite,2019-10-12,88.349291
1924,036 Ladysoft,2019-10-31,8910045.6752
1925,037 Cotidian,2019-11-05,109076.9408
1926,036 Ladysoft,2020-05-04,8222582.8928
1927,006 Nova,2021-04-23,24.240277
1928,006 Nova,2020-10-19,18.765752
1929,003 Noble,2021-03-14,0.524346
1930,008 Babysec,2020-09-28,7012519.4716
1931,037 Cotidian,2020-12-24,88412.336
1932,003 Noble,2020-07-25,53.951297
1933,001 Elite,2020-11-30,30164.401136
1934,038 Ok Pet,2021-01-13,7079.094
1935,012 Higienol,2020-04-22,14.544022
1936,001 Elite,2021-06-04,50958.697373
1937,008 Babysec,2021-04-02,322905.6172
1938,012 Higienol,2020-04-16,16.644812
1939,036 Ladysoft,2021-06-23,4524641.7088
1940,003 Noble,2020-01-24,41.530509
1941,037 Cotidian,2021-06-28,27160.288
1942,037 Cotidian,2019-11-02,72825.9808
1943,012 Higienol,2019-10-19,21.845735
1944,036 Ladysoft,2019-11-03,208626.9968
1945,001 Elite,2019-10-09,110.393782
1946,012 Higienol,2019-10-25,16.000038
1947,038 Ok Pet,2020-07-17,4890.978
1948,008 Babysec,2019-10-10,3710546.3695
1949,036 Ladysoft,2020-12-31,6500914.0112
1950,001 Elite,2019-12-12,126.971002
1951,012 Higienol,2021-06-17,8.66518
1952,036 Ladysoft,2020-12-25,13119.0016
1953,006 Nova,2020-08-19,26.137099
1954,001 Elite,2021-02-05,656683.711115
1955,038 Ok Pet,2021-01-16,3960.018
1956,008 Babysec,2020-12-04,5778847.1514
1957,036 Ladysoft,2019-11-06,5967839.9072
1958,003 Noble,2021-03-20,58.413103
1959,012 Higienol,2020-12-16,12.487093
1960,001 Elite,2021-01-30,898177.78338
1961,037 Cotidian,2021-03-01,140193.3088
1962,003 Noble,2020-01-27,54.229011
1963,012 Higienol,2020-04-25,12.323185
1964,006 Nova,2021-02-21,1.034545
1965,012 Higienol,2019-10-22,16.143128
1966,037 Cotidian,2020-08-27,196645.2096
1967,008 Babysec,2020-06-01,3630042.6123
1968,036 Ladysoft,2020-12-28,7134908.3216
1969,038 Ok Pet,2020-07-14,37380.996
1970,012 Higienol,2021-06-14,10.039364
1971,008 Babysec,2021-06-05,4845973.9186
1972,003 Noble,2020-09-18,64.756058
1973,012 Higienol,2021-06-20,0.091969
1974,003 Noble,2020-09-15,55.228049
1975,006 Nova,2021-02-24,27.990505
1976,012 Higienol,2020-12-13,0.178645
1977,003 Noble,2021-03-23,59.898569
1978,001 Elite,2021-02-02,807336.467486
1979,037 Cotidian,2021-02-26,164379.7248
1980,008 Babysec,2020-12-01,3664576.162
1981,037 Cotidian,2020-08-24,199335.5552
1982,006 Nova,2021-02-18,23.852494
1983,001 Elite,2020-07-31,147.659369
1984,008 Babysec,2020-05-29,4321707.9394
1985,012 Higienol,2020-06-19,12.192119
1986,003 Noble,2020-03-19,36.448054
1987,012 Higienol,2020-12-22,15.666158
1988,008 Babysec,2021-06-02,5511157.5376
1989,003 Noble,2020-09-21,57.911302
1990,006 Nova,2020-02-21,14.667039
1991,038 Ok Pet,2021-03-12,66000.96
1992,036 Ladysoft,2020-07-04,5416534.7712
1993,008 Babysec,2020-04-07,4015257.6897
1994,037 Cotidian,2021-02-23,215668.768
1995,001 Elite,2019-12-06,104.515831
1996,037 Cotidian,2020-07-03,128625.0592
1997,036 Ladysoft,2019-12-31,5794251.3536
1998,008 Babysec,2020-11-28,5231386.5772
1999,006 Nova,2020-08-25,33.333396
2000,037 Cotidian,2019-12-30,148526.9152
2001,008 Babysec,2019-10-04,3702273.9664
2002,001 Elite,2020-06-09,121.702443
2003,038 Ok Pet,2020-07-20,4800.96
2004,003 Noble,2020-03-22,0.185892
2005,003 Noble,2020-09-24,60.023568
2006,001 Elite,2021-01-27,1014550.392159
2007,037 Cotidian,2020-01-02,87231.3088
2008,012 Higienol,2019-10-28,15.815851
2009,038 Ok Pet,2021-03-09,2554.182
2010,037 Cotidian,2021-02-20,201824.2624
2011,006 Nova,2020-02-18,15.649262
2012,008 Babysec,2021-05-30,298658.426
2013,001 Elite,2019-12-03,113.778812
2014,006 Nova,2020-08-22,23.809918
2015,001 Elite,2019-12-09,114.878348
2016,012 Higienol,2020-12-19,9.971691
2017,036 Ladysoft,2019-12-28,5724255.6592
2018,001 Elite,2020-06-06,98.183876
2019,008 Babysec,2019-10-07,3686258.1349
2020,036 Ladysoft,2021-01-03,270403.6288
2021,036 Ladysoft,2020-07-01,5720717.9264
2022,012 Higienol,2020-06-16,12.586623
2023,008 Babysec,2021-01-28,8154336.0198
2024,037 Cotidian,2021-04-25,496.0
2025,006 Nova,2020-06-19,31.46099
2026,036 Ladysoft,2020-01-03,4227229.1376
2027,006 Nova,2020-12-22,51.04322
2028,038 Ok Pet,2021-03-18,7200.0
2029,037 Cotidian,2020-03-03,136387.1488
2030,008 Babysec,2019-12-07,3765016.1048
2031,001 Elite,2020-02-08,93.62695
2032,037 Cotidian,2020-03-06,112590.112
2033,003 Noble,2021-05-17,54.970766
2034,036 Ladysoft,2021-02-24,6734285.2976
2035,012 Higienol,2019-12-22,1.580577
2036,003 Noble,2019-09-24,49.675196
2037,012 Higienol,2020-06-25,12.445794
2038,003 Noble,2019-09-18,45.321256
2039,001 Elite,2021-04-01,21236.742308
2040,006 Nova,2020-06-22,33.515622
2041,006 Nova,2020-12-25,0.058278
2042,038 Ok Pet,2020-09-10,122441.058
2043,037 Cotidian,2019-09-05,139619.1488
2044,012 Higienol,2019-12-19,14.04146
2045,036 Ladysoft,2020-01-06,7074590.3264
2046,001 Elite,2020-02-05,113.536645
2047,003 Noble,2021-05-14,53.370735
2048,038 Ok Pet,2021-06-08,6091.938
2049,001 Elite,2021-01-09,80085.292372
2050,037 Cotidian,2021-02-02,166802.4032
2051,001 Elite,2019-11-18,100.100588
2052,036 Ladysoft,2020-03-28,4733890.2928
2053,008 Babysec,2019-12-31,5335966.3942
2054,036 Ladysoft,2020-03-22,56974.2496
2055,003 Noble,2019-12-15,2.165887
2056,008 Babysec,2021-02-21,164001.5714
2057,006 Nova,2020-05-26,10.272677
2058,038 Ok Pet,2020-04-13,3690.018
2059,036 Ladysoft,2020-09-27,246803.4944
2060,003 Noble,2020-06-18,68.620305
2061,012 Higienol,2020-06-01,10.845919
2062,037 Cotidian,2021-02-08,188683.6224
2063,036 Ladysoft,2021-05-17,5785094.7392
2064,038 Ok Pet,2020-12-01,17640.0
2065,006 Nova,2020-06-01,19.772861
2066,001 Elite,2020-07-07,107.56205
2067,038 Ok Pet,2021-06-05,7439.778
2068,001 Elite,2021-01-12,176097.241131
2069,003 Noble,2020-06-15,65.46515
2070,001 Elite,2021-01-06,788507.048223
2071,036 Ladysoft,2019-09-21,4171682.0304
2072,036 Ladysoft,2020-03-25,4307150.3792
2073,012 Higienol,2019-11-25,16.894314
2074,006 Nova,2020-11-28,29.788966
2075,003 Noble,2019-12-12,56.290196
2076,036 Ladysoft,2021-05-20,5741193.6496
2077,001 Elite,2021-03-11,6542866.762771
2078,006 Nova,2020-09-25,49.548842
2079,006 Nova,2021-03-30,46.771135
2080,038 Ok Pet,2020-12-10,71126.028
2081,001 Elite,2020-09-06,0.879139
2082,036 Ladysoft,2021-05-26,5363653.4592
2083,036 Ladysoft,2019-09-27,5397969.9904
2084,012 Higienol,2021-01-22,9.046658
2085,003 Noble,2021-02-08,54.323735
2086,036 Ladysoft,2019-09-24,5296991.288
2087,003 Noble,2021-02-05,51.395463
2088,037 Cotidian,2020-10-03,198647.2064
2089,008 Babysec,2021-04-26,6104646.5284
2090,001 Elite,2020-09-09,93.58169
2091,037 Cotidian,2020-10-09,105805.8016
2092,036 Ladysoft,2020-11-18,6446832.3664
2093,008 Babysec,2020-10-22,7754347.2642
2094,006 Nova,2020-10-01,15.193159
2095,012 Higienol,2019-12-04,16.223326
2096,006 Nova,2021-04-02,0.748185
2097,001 Elite,2021-03-14,6000.462998
2098,036 Ladysoft,2021-05-23,583347.3024
2099,008 Babysec,2020-04-22,4294961.6646
2100,008 Babysec,2021-04-29,6314871.6836
2101,038 Ok Pet,2020-06-04,7470.0
2102,036 Ladysoft,2019-09-30,9560828.488
2103,003 Noble,2021-02-11,39.122836
2104,038 Ok Pet,2020-12-07,1470.96
2105,008 Babysec,2019-09-03,3330191.2996
2106,012 Higienol,2021-01-25,8.893049
2107,012 Higienol,2019-12-01,0.124801
2108,037 Cotidian,2020-10-06,133129.9584
2109,012 Higienol,2020-07-23,13.835546
2110,037 Cotidian,2020-04-03,149373.5232
2111,006 Nova,2020-09-28,25.372274
2112,008 Babysec,2020-10-19,4565801.5854
2113,001 Elite,2020-09-12,81.686651
2114,036 Ladysoft,2020-11-21,5560647.032
2115,008 Babysec,2020-10-25,88659.8742
2116,003 Noble,2019-12-18,49.475761
2117,003 Noble,2020-08-12,65.073553
2118,003 Noble,2021-02-14,0.695926
2119,006 Nova,2019-09-28,12.15841
2120,001 Elite,2021-03-05,212864.561779
2121,012 Higienol,2021-01-28,17.302068
2122,037 Cotidian,2021-04-04,2496.384
2123,006 Nova,2020-03-29,0.544428
2124,008 Babysec,2021-04-20,4782712.3572
2125,036 Ladysoft,2020-05-22,6410149.1648
2126,012 Higienol,2020-07-26,0.022705
2127,003 Noble,2020-02-08,44.217422
2128,038 Ok Pet,2020-06-10,110401.92
2129,001 Elite,2020-01-12,2.769283
2130,001 Elite,2020-01-18,92.984716
2131,037 Cotidian,2020-02-11,146171.9872
2132,036 Ladysoft,2020-11-24,6220434.6064
2133,037 Cotidian,2021-04-01,89607.2608
2134,008 Babysec,2020-03-01,68782.0696
2135,036 Ladysoft,2020-05-25,7216445.376
2136,003 Noble,2020-08-09,1.942155
2137,006 Nova,2021-05-24,37.029952
2138,037 Cotidian,2021-04-07,120304.768
2139,006 Nova,2020-04-04,16.249677
2140,001 Elite,2021-03-08,212859.605874
2141,008 Babysec,2021-04-23,4711763.8402
2142,036 Ladysoft,2020-05-19,7584782.7488
2143,037 Cotidian,2020-09-30,305075.92
2144,006 Nova,2020-04-01,19.67977
2145,008 Babysec,2020-02-27,3292712.1536
2146,012 Higienol,2020-07-29,20.900785
2147,003 Noble,2020-08-15,45.860351
2148,036 Ladysoft,2020-11-27,6657001.688
2149,012 Higienol,2020-01-25,15.108094
2150,006 Nova,2020-10-04,0.34178
2151,001 Elite,2020-01-15,121.437112
2152,036 Ladysoft,2020-05-28,7441173.8784
2153,006 Nova,2020-08-04,32.347161
2154,001 Elite,2020-03-19,61.742897
2155,012 Higienol,2020-01-31,22.058086
2156,003 Noble,2021-04-07,52.146978
2157,037 Cotidian,2019-10-09,214333.0976
2158,008 Babysec,2019-10-31,8005203.707
2159,012 Higienol,2021-03-24,11.731413
2160,036 Ladysoft,2019-11-24,396828.1904
2161,001 Elite,2019-09-15,1.726645
2162,008 Babysec,2020-05-01,746261.227
2163,003 Noble,2020-02-14,44.79121
2164,038 Ok Pet,2021-02-06,12090.978
2165,008 Babysec,2020-12-22,5122627.2788
2166,001 Elite,2021-05-08,165121.696887
2167,008 Babysec,2021-06-26,5588238.3516
2168,012 Higienol,2020-08-01,12.711873
2169,001 Elite,2021-05-14,96613.353217
2170,038 Ok Pet,2020-08-04,14102.046
2171,006 Nova,2020-01-28,15.621827
2172,037 Cotidian,2020-12-03,124428.0864
2173,012 Higienol,2020-01-28,15.446377
2174,037 Cotidian,2021-06-07,164406.336
2175,006 Nova,2020-08-01,29.303694
2176,036 Ladysoft,2020-09-30,10912579.1376
2177,003 Noble,2019-10-27,1.943804
2178,012 Higienol,2019-10-16,15.85632
2179,036 Ladysoft,2021-04-01,2758404.6672
2180,008 Babysec,2021-04-08,6036236.2518
2181,038 Ok Pet,2020-10-22,399960.702
2182,037 Cotidian,2020-01-27,191023.5008
2183,036 Ladysoft,2021-04-07,6045076.8992
2184,012 Higienol,2021-06-08,8.341913
2185,006 Nova,2020-12-04,30.52974
2186,037 Cotidian,2020-07-31,186381.7056
2187,006 Nova,2020-04-16,13.269366
2188,008 Babysec,2020-08-19,5605656.195238
2189,012 Higienol,2020-12-04,10.33286
2190,001 Elite,2020-07-04,87.043698
2191,038 Ok Pet,2020-10-16,50560.668
2192,003 Noble,2020-12-21,69.272585
2193,037 Cotidian,2021-03-20,194075.4304
2194,012 Higienol,2019-10-13,0.26896
2195,001 Elite,2019-12-28,132.835773
2196,012 Higienol,2020-06-04,12.883723
2197,003 Noble,2021-06-25,54.528333
2198,001 Elite,2020-01-03,91.121169
2199,006 Nova,2019-10-13,0.340015
2200,008 Babysec,2020-02-15,2901619.3622
2201,006 Nova,2021-06-08,31.012482
2202,003 Noble,2019-10-30,77.070115
2203,008 Babysec,2020-04-19,19824.0
2204,003 Noble,2020-06-21,0.3183
2205,006 Nova,2021-04-05,27.526393
2206,036 Ladysoft,2020-04-06,5582884.0848
2207,003 Noble,2020-12-24,37.642744
2208,008 Babysec,2019-10-16,3760388.8116
2209,038 Ok Pet,2021-06-14,2761.938
2210,037 Cotidian,2021-05-20,196129.024
2211,037 Cotidian,2021-05-26,105255.808
2212,001 Elite,2021-04-26,163699.60301
2213,008 Babysec,2021-06-08,5232867.1912
2214,012 Higienol,2020-06-07,0.01962
2215,036 Ladysoft,2020-04-03,6783912.8128
2216,006 Nova,2020-02-09,0.272531
2217,006 Nova,2020-02-15,13.882106
2218,001 Elite,2019-09-03,131.261704
2219,037 Cotidian,2019-09-27,154900.2976
2220,038 Ok Pet,2020-04-22,2550.96
2221,001 Elite,2020-03-07,99.67421
2222,003 Noble,2019-12-21,46.825449
2223,037 Cotidian,2020-03-31,173016.5664
2224,036 Ladysoft,2020-10-06,4676832.7568
2225,038 Ok Pet,2021-06-17,900.018
2226,003 Noble,2020-06-24,64.044824
2227,008 Babysec,2019-10-13,145512.732
2228,001 Elite,2021-04-29,172896.582718
2229,037 Cotidian,2019-09-30,282367.0688
2230,038 Ok Pet,2021-06-11,8490.978
2231,001 Elite,2021-04-23,195673.996086
2232,003 Noble,2020-12-27,6.404293
2233,012 Higienol,2020-12-10,11.831827
2234,037 Cotidian,2021-05-23,1439.712
2235,036 Ladysoft,2020-03-31,7389024.336
2236,037 Cotidian,2019-09-24,180081.3632
2237,008 Babysec,2021-06-11,6197962.1608
2238,037 Cotidian,2020-11-18,221650.8896
2239,012 Higienol,2020-06-10,14.519871
2240,006 Nova,2020-02-12,18.543133
2241,012 Higienol,2019-12-07,13.81584
2242,008 Babysec,2020-04-16,4982412.7532
2243,006 Nova,2020-08-16,0.58914
2244,003 Noble,2020-06-27,55.823032
2245,036 Ladysoft,2020-10-03,5615263.7632
2246,036 Ladysoft,2020-10-09,4242472.5232
2247,001 Elite,2020-03-04,102.540797
2248,001 Elite,2020-02-27,102.957242
2249,012 Higienol,2019-12-10,15.091237
2250,001 Elite,2020-08-31,152.721636
2251,036 Ladysoft,2019-10-09,4668424.1392
2252,008 Babysec,2021-04-17,3540552.1482
2253,036 Ladysoft,2019-10-03,3977473.84
2254,006 Nova,2020-10-07,19.654183
2255,006 Nova,2021-04-11,0.467018
2256,036 Ladysoft,2021-05-29,4901809.536
2257,008 Babysec,2020-10-16,4776529.4074
2258,038 Ok Pet,2020-12-19,42479.982
2259,003 Noble,2019-12-27,52.541147
2260,012 Higienol,2021-02-03,14.796876
2261,008 Babysec,2020-04-13,4198138.692
2262,012 Higienol,2020-06-13,13.219539
2263,037 Cotidian,2020-03-25,161883.44
2264,036 Ladysoft,2021-06-04,5800164.1152
2265,001 Elite,2020-03-01,1.039086
2266,001 Elite,2020-09-03,77.621463
2267,036 Ladysoft,2019-10-06,99098.0704
2268,003 Noble,2021-02-17,50.93456
2269,012 Higienol,2019-12-13,15.407043
2270,036 Ladysoft,2020-04-09,136182.912
2271,001 Elite,2020-08-28,88.165402
2272,037 Cotidian,2020-09-27,528.0
2273,036 Ladysoft,2021-06-01,3331175.768
2274,037 Cotidian,2020-03-28,122575.3536
2275,006 Nova,2021-04-14,28.97665
2276,012 Higienol,2021-01-31,0.39254
2277,008 Babysec,2020-10-13,4084717.7902
2278,038 Ok Pet,2020-12-16,743443.92
2279,003 Noble,2019-12-30,66.672623
2280,006 Nova,2021-04-08,32.132045
2281,037 Cotidian,2020-03-22,48.0
2282,003 Noble,2019-12-24,28.569466
2283,008 Babysec,2020-04-10,70984.0
2284,038 Ok Pet,2020-06-13,13561.938
2285,001 Elite,2019-10-31,164.321354
2286,037 Cotidian,2020-05-28,231976.6752
2287,036 Ladysoft,2020-12-06,89620.1664
2288,001 Elite,2020-05-04,113.294056
2289,003 Noble,2021-02-20,48.631915
2290,012 Higienol,2019-12-16,18.115781
2291,012 Higienol,2021-02-06,11.91207
2292,006 Nova,2021-02-06,25.567946
2293,037 Cotidian,2019-11-24,192.0
2294,003 Noble,2021-02-26,73.512274
2295,008 Babysec,2020-06-13,3918162.1714
2296,001 Elite,2020-05-01,45.23311
2297,036 Ladysoft,2020-11-30,10080808.4656
2298,008 Babysec,2020-12-16,5243878.4408
2299,006 Nova,2019-12-16,14.159524
2300,001 Elite,2020-11-03,24065.7378
2301,003 Noble,2020-08-18,54.859327
2302,012 Higienol,2020-08-07,17.138854
2303,038 Ok Pet,2020-06-16,9601.92
2304,036 Ladysoft,2020-01-25,5610385.104
2305,038 Ok Pet,2020-09-12,82370.61
2306,003 Noble,2019-09-20,53.694778
2307,008 Babysec,2020-01-06,4375654.292
2308,012 Higienol,2020-06-21,0.044868
2309,037 Cotidian,2021-04-29,307051.6992
2310,012 Higienol,2019-12-15,1.562738
2311,003 Noble,2020-11-11,66.991744
2312,001 Elite,2020-09-05,71.229858
2313,037 Cotidian,2019-09-03,126512.304
2314,003 Noble,2021-05-16,0.714085
2315,008 Babysec,2020-07-04,3960097.2598
2316,036 Ladysoft,2021-01-28,7389898.2176
2317,038 Ok Pet,2021-03-11,6991.902
2318,006 Nova,2019-11-22,10.332029
2319,036 Ladysoft,2020-07-26,77103.4432
2320,001 Elite,2021-03-10,136065.165709
2321,037 Cotidian,2020-03-07,170481.104
2322,008 Babysec,2020-01-03,3536632.8712
2323,008 Babysec,2020-07-07,4328581.0998
2324,003 Noble,2019-09-23,46.687538
2325,001 Elite,2020-09-08,85.218521
2326,006 Nova,2021-01-16,33.547268
2327,003 Noble,2019-09-17,49.495195
2328,001 Elite,2020-03-06,102.233051
2329,037 Cotidian,2021-04-26,104331.6416
2330,038 Ok Pet,2020-03-07,94109.058
2331,012 Higienol,2020-06-18,15.011726
2332,008 Babysec,2020-03-04,4531280.9538
2333,001 Elite,2020-05-06,113.197165
2334,003 Noble,2020-11-14,78.668112
2335,008 Babysec,2020-03-10,5099858.0162
2336,037 Cotidian,2020-12-31,106592.3488
2337,038 Ok Pet,2021-05-05,18722.862
2338,003 Noble,2021-05-19,48.667518
2339,006 Nova,2021-05-15,30.208348
2340,012 Higienol,2019-12-24,8.501984
2341,008 Babysec,2019-09-06,4779372.0742
2342,037 Cotidian,2019-11-09,101146.336
2343,006 Nova,2019-09-19,11.949038
2344,006 Nova,2020-03-23,19.624516
2345,038 Ok Pet,2020-03-16,1290.978
2346,003 Noble,2020-11-20,59.960155
2347,038 Ok Pet,2020-03-10,1561.032
2348,003 Noble,2020-05-12,66.661975
2349,012 Higienol,2021-02-11,11.975121
2350,008 Babysec,2020-09-09,4764636.9346
2351,036 Ladysoft,2020-01-31,7879295.7648
2352,001 Elite,2020-05-09,84.605784
2353,006 Nova,2021-05-18,38.195273
2354,001 Elite,2020-11-11,24078.050373
2355,003 Noble,2020-11-17,54.792613
2356,008 Babysec,2020-03-07,4105102.1923
2357,001 Elite,2019-11-05,120.497015
2358,036 Ladysoft,2021-03-24,6084089.6384
2359,037 Cotidian,2020-12-28,183702.1184
2360,006 Nova,2021-05-12,32.91237
2361,006 Nova,2019-09-22,0.399931
2362,038 Ok Pet,2020-03-13,2491.938
2363,036 Ladysoft,2021-03-21,309363.9168
2364,012 Higienol,2019-12-21,15.394063
2365,001 Elite,2020-11-08,8001.529539
2366,036 Ladysoft,2020-01-28,5771843.912
2367,006 Nova,2020-03-26,22.62287
2368,012 Higienol,2020-08-12,14.661539
2369,012 Higienol,2021-02-14,0.080034
2370,037 Cotidian,2019-11-06,118844.1888
2371,003 Noble,2020-05-15,67.805569
2372,036 Ladysoft,2020-02-03,4817504.3728
2373,036 Ladysoft,2020-09-22,6170091.2848
2374,006 Nova,2021-05-21,36.89556
2375,037 Cotidian,2020-05-07,125061.0272
2376,003 Noble,2019-11-17,5.17596
2377,001 Elite,2019-09-11,126.852868
2378,036 Ladysoft,2021-03-27,7045042.168
2379,001 Elite,2021-05-10,324911.789724
2380,003 Noble,2020-05-18,63.884978
2381,008 Babysec,2021-03-08,5324183.18
2382,003 Noble,2019-11-14,47.172099
2383,012 Higienol,2020-08-21,9.949573
2384,012 Higienol,2020-08-15,10.543285
2385,038 Ok Pet,2021-05-11,1080.0
2386,001 Elite,2020-03-15,6.703422
2387,012 Higienol,2021-02-17,9.660092
2388,008 Babysec,2020-09-03,4345857.995
2389,006 Nova,2020-11-19,26.647558
2390,038 Ok Pet,2020-11-06,64563.84
2391,037 Cotidian,2019-11-03,528.192
2392,001 Elite,2020-11-05,38097.808559
2393,036 Ladysoft,2020-09-25,6080120.2944
2394,037 Cotidian,2020-05-04,161502.896
2395,006 Nova,2020-11-13,26.980676
2396,038 Ok Pet,2021-05-08,6180.858
2397,037 Cotidian,2020-11-06,173303.4816
2398,006 Nova,2019-09-25,13.006698
2399,036 Ladysoft,2021-03-30,8544261.624
2400,012 Higienol,2020-02-14,12.929612
2401,001 Elite,2019-09-14,107.603163
2402,001 Elite,2020-11-02,28451.806758
2403,003 Noble,2020-05-21,58.035356
2404,038 Ok Pet,2020-11-03,6204.996
2405,001 Elite,2021-05-07,66914.617949
2406,037 Cotidian,2021-06-26,150603.264
2407,038 Ok Pet,2021-05-14,5071.014
2408,012 Higienol,2020-08-18,13.198364
2409,008 Babysec,2021-03-11,6086638.1046
2410,006 Nova,2020-11-16,30.644981
2411,037 Cotidian,2019-10-31,243140.6656
2412,008 Babysec,2020-08-31,6333838.96
2413,008 Babysec,2020-09-06,93868.384
2414,037 Cotidian,2020-01-03,105068.2848
2415,036 Ladysoft,2020-09-28,5868757.664
2416,008 Babysec,2019-09-15,84965.2092
2417,001 Elite,2021-01-05,46094.607481
2418,006 Nova,2021-03-15,30.591161
2419,008 Babysec,2020-05-04,4296782.5416
2420,001 Elite,2020-07-03,99.085566
2421,012 Higienol,2020-02-17,16.200597
2422,003 Noble,2019-11-23,40.507587
2423,001 Elite,2020-07-06,108.630107
2424,006 Nova,2021-03-21,0.602939
2425,006 Nova,2020-09-13,0.106842
2426,012 Higienol,2021-04-13,9.847789
2427,037 Cotidian,2021-02-27,393034.3904
2428,008 Babysec,2020-11-09,4958714.8322
2429,001 Elite,2019-11-14,95.694311
2430,003 Noble,2020-07-12,0.325389
2431,036 Ladysoft,2020-03-26,3414383.7392
2432,038 Ok Pet,2021-05-19,4890.978
2433,008 Babysec,2020-09-11,4498527.573
2434,012 Higienol,2020-11-11,9.526598
2435,001 Elite,2020-07-30,92.474495
2436,006 Nova,2020-05-09,21.193175
2437,008 Babysec,2021-03-16,5788898.8524
2438,036 Ladysoft,2020-09-04,6279436.5872
