,Localidad,Fecha,Cantidad
10385,PROV.CONST.CALLAO,2020-05-09,1646.07
10386,PROV.CONST.CALLAO,2020-05-11,2695.73
10387,PROV.CONST.CALLAO,2020-05-12,1819.17
10388,PROV.CONST.CALLAO,2020-05-13,2730.72
10389,PROV.CONST.CALLAO,2020-05-14,2674.63
10390,PROV.CONST.CALLAO,2020-05-15,1544.96
10391,PROV.CONST.CALLAO,2020-05-16,2050.73
10392,PROV.CONST.CALLAO,2020-05-18,1957.08
10393,PROV.CONST.CALLAO,2020-05-19,1549.79
10394,PROV.CONST.CALLAO,2020-05-20,2103.23
10395,PROV.CONST.CALLAO,2020-05-21,1773.63
10396,PROV.CONST.CALLAO,2020-05-22,1124.58
10397,PROV.CONST.CALLAO,2020-05-23,1551.47
10398,PROV.CONST.CALLAO,2020-05-25,2070.21
10399,PROV.CONST.CALLAO,2020-05-26,1569.44
10400,PROV.CONST.CALLAO,2020-05-27,1649.42
10401,PROV.CONST.CALLAO,2020-05-28,1859.83
10402,PROV.CONST.CALLAO,2020-05-29,2587.82
10403,PROV.CONST.CALLAO,2020-05-30,2412.05
10404,PROV.CONST.CALLAO,2020-06-01,2338.24
10405,PROV.CONST.CALLAO,2020-06-02,1886.34
10406,PROV.CONST.CALLAO,2020-06-03,1346.21
10407,PROV.CONST.CALLAO,2020-06-04,1992.27
10408,PROV.CONST.CALLAO,2020-06-05,1432.05
10409,PROV.CONST.CALLAO,2020-06-06,1322.75
10410,PROV.CONST.CALLAO,2020-06-08,1390.52
10411,PROV.CONST.CALLAO,2020-06-09,1422.43
10412,PROV.CONST.CALLAO,2020-06-10,1410.39
10413,PROV.CONST.CALLAO,2020-06-11,1904.83
10414,PROV.CONST.CALLAO,2020-06-12,1764.83
10415,PROV.CONST.CALLAO,2020-06-13,1407.31
10416,PROV.CONST.CALLAO,2020-06-15,2238.17
10417,PROV.CONST.CALLAO,2020-06-16,1884.91
10418,PROV.CONST.CALLAO,2020-06-17,1723.56
10419,PROV.CONST.CALLAO,2020-06-18,2905.38
10420,PROV.CONST.CALLAO,2020-06-19,1588.06
10421,PROV.CONST.CALLAO,2020-06-20,1135.54
10422,PROV.CONST.CALLAO,2020-06-22,2076.91
10423,PROV.CONST.CALLAO,2020-06-23,1949.42
10424,PROV.CONST.CALLAO,2020-06-24,1513.17
10425,PROV.CONST.CALLAO,2020-06-25,2226.74
10426,PROV.CONST.CALLAO,2020-06-26,1749.52
10427,PROV.CONST.CALLAO,2020-06-27,1465.77
10428,PROV.CONST.CALLAO,2020-06-29,2110.27
10429,PROV.CONST.CALLAO,2020-06-30,1467.83
10430,PROV.CONST.CALLAO,2020-07-01,1304.13
10431,PROV.CONST.CALLAO,2020-07-02,1997.77
10432,PROV.CONST.CALLAO,2020-07-03,1645.83
10433,PROV.CONST.CALLAO,2020-07-04,2016.96
10434,PROV.CONST.CALLAO,2020-07-06,1912.16
10435,PROV.CONST.CALLAO,2020-07-07,1754.37
10436,PROV.CONST.CALLAO,2020-07-08,1713.76
10437,PROV.CONST.CALLAO,2020-07-09,1505.96
10438,PROV.CONST.CALLAO,2020-07-10,1924.65
10439,PROV.CONST.CALLAO,2020-07-11,1716.07
10440,PROV.CONST.CALLAO,2020-07-13,2452.56
10441,PROV.CONST.CALLAO,2020-07-14,1572.07
10442,PROV.CONST.CALLAO,2020-07-15,1166.57
10443,PROV.CONST.CALLAO,2020-07-16,1823.25
10444,PROV.CONST.CALLAO,2020-07-17,2262.0
10445,PROV.CONST.CALLAO,2020-07-18,1894.36
10446,PROV.CONST.CALLAO,2020-07-20,3187.71
10447,PROV.CONST.CALLAO,2020-07-21,2428.66
10448,PROV.CONST.CALLAO,2020-07-22,1417.05
10449,PROV.CONST.CALLAO,2020-07-23,2116.69
10450,PROV.CONST.CALLAO,2020-07-24,2106.37
10451,PROV.CONST.CALLAO,2020-07-25,1947.85
10452,PROV.CONST.CALLAO,2020-07-27,2041.62
10453,PROV.CONST.CALLAO,2020-07-29,1849.59
10454,PROV.CONST.CALLAO,2020-07-30,2542.49
10455,PROV.CONST.CALLAO,2020-07-31,2175.97
10456,PROV.CONST.CALLAO,2020-08-01,2764.87
10457,PROV.CONST.CALLAO,2020-08-03,2727.18
10458,PROV.CONST.CALLAO,2020-08-04,2628.25
10459,PROV.CONST.CALLAO,2020-08-05,2433.75
10460,PROV.CONST.CALLAO,2020-08-06,2308.67
10461,PROV.CONST.CALLAO,2020-08-07,2391.92
10462,PROV.CONST.CALLAO,2020-08-08,2676.27
10463,PROV.CONST.CALLAO,2020-08-10,3273.23
10464,PROV.CONST.CALLAO,2020-08-11,2239.29
10465,PROV.CONST.CALLAO,2020-08-12,1889.52
10466,PROV.CONST.CALLAO,2020-08-13,2437.55
10467,PROV.CONST.CALLAO,2020-08-14,1932.42
10468,PROV.CONST.CALLAO,2020-08-15,3268.7
10469,PROV.CONST.CALLAO,2020-08-17,2437.33
10470,PROV.CONST.CALLAO,2020-08-18,2029.74
10471,PROV.CONST.CALLAO,2020-08-19,1742.76
10472,PROV.CONST.CALLAO,2020-08-20,2531.75
10473,PROV.CONST.CALLAO,2020-08-21,1969.67
10474,PROV.CONST.CALLAO,2020-08-22,1701.21
10475,PROV.CONST.CALLAO,2020-08-24,2550.9
10476,PROV.CONST.CALLAO,2020-08-25,2265.63
10477,PROV.CONST.CALLAO,2020-08-26,1724.37
10478,PROV.CONST.CALLAO,2020-08-27,2143.72
10479,PROV.CONST.CALLAO,2020-08-28,2101.17
10480,PROV.CONST.CALLAO,2020-08-29,1782.99
10481,PROV.CONST.CALLAO,2020-08-31,2326.92
10482,PROV.CONST.CALLAO,2020-09-01,2026.18
10483,PROV.CONST.CALLAO,2020-09-02,1936.77
10484,PROV.CONST.CALLAO,2020-09-03,2056.33
10485,PROV.CONST.CALLAO,2020-09-04,2234.38
10486,PROV.CONST.CALLAO,2020-09-05,2096.07
10487,PROV.CONST.CALLAO,2020-09-07,2456.08
10488,PROV.CONST.CALLAO,2020-09-08,2141.46
10489,PROV.CONST.CALLAO,2020-09-09,1917.96
10490,PROV.CONST.CALLAO,2020-09-10,2476.87
10491,PROV.CONST.CALLAO,2020-09-11,2665.37
10492,PROV.CONST.CALLAO,2020-09-12,2209.79
10493,PROV.CONST.CALLAO,2020-09-14,3291.77
10494,PROV.CONST.CALLAO,2020-09-15,2041.66
10495,PROV.CONST.CALLAO,2020-09-16,2272.01
10496,PROV.CONST.CALLAO,2020-09-17,2020.93
10497,PROV.CONST.CALLAO,2020-09-18,1976.87
10498,PROV.CONST.CALLAO,2020-09-19,1885.91
10499,PROV.CONST.CALLAO,2020-09-21,3416.72
10500,PROV.CONST.CALLAO,2020-09-22,2170.25
10501,PROV.CONST.CALLAO,2020-09-23,2308.34
10502,PROV.CONST.CALLAO,2020-09-24,2043.56
10503,PROV.CONST.CALLAO,2020-09-25,2053.65
10504,PROV.CONST.CALLAO,2020-09-26,1968.56
10505,PROV.CONST.CALLAO,2020-09-28,2225.38
10506,PROV.CONST.CALLAO,2020-09-29,1590.58
10507,PROV.CONST.CALLAO,2020-09-30,2355.91
10508,PROV.CONST.CALLAO,2020-10-01,1892.6
10509,PROV.CONST.CALLAO,2020-10-02,2115.72
10510,PROV.CONST.CALLAO,2020-10-03,3046.49
10511,PROV.CONST.CALLAO,2020-10-05,2951.84
10512,PROV.CONST.CALLAO,2020-10-06,2391.04
10513,PROV.CONST.CALLAO,2020-10-07,2505.13
10514,PROV.CONST.CALLAO,2020-10-08,1844.71
10515,PROV.CONST.CALLAO,2020-10-09,2653.33
10516,PROV.CONST.CALLAO,2020-10-10,2797.16
10517,PROV.CONST.CALLAO,2020-10-12,3122.72
10518,PROV.CONST.CALLAO,2020-10-13,2966.67
10519,PROV.CONST.CALLAO,2020-10-14,3443.69
10520,PROV.CONST.CALLAO,2020-10-15,2508.53
10521,PROV.CONST.CALLAO,2020-10-16,2467.27
10522,PROV.CONST.CALLAO,2020-10-17,3577.64
10523,PROV.CONST.CALLAO,2020-10-19,3042.02
10524,PROV.CONST.CALLAO,2020-10-20,1614.97
10525,PROV.CONST.CALLAO,2020-10-21,1404.22
10526,PROV.CONST.CALLAO,2020-10-22,1979.21
10527,PROV.CONST.CALLAO,2020-10-23,2229.0
10528,PROV.CONST.CALLAO,2020-10-24,3023.76
10529,PROV.CONST.CALLAO,2020-10-26,2567.49
10530,PROV.CONST.CALLAO,2020-10-27,1689.38
10531,PROV.CONST.CALLAO,2020-10-28,1787.17
10532,PROV.CONST.CALLAO,2020-10-29,1649.69
10533,PROV.CONST.CALLAO,2020-10-30,1660.59
10534,PROV.CONST.CALLAO,2020-10-31,1897.97
10535,PROV.CONST.CALLAO,2020-11-02,1826.13
10536,PROV.CONST.CALLAO,2020-11-03,1355.24
10537,PROV.CONST.CALLAO,2020-11-04,4149.1
10538,PROV.CONST.CALLAO,2020-11-05,3171.97
10539,PROV.CONST.CALLAO,2020-11-06,2594.58
10540,PROV.CONST.CALLAO,2020-11-07,4019.57
10541,PROV.CONST.CALLAO,2020-11-09,3535.11
10542,PROV.CONST.CALLAO,2020-11-10,2540.0
10543,PROV.CONST.CALLAO,2020-11-11,1695.93
10544,PROV.CONST.CALLAO,2020-11-12,2066.25
10545,PROV.CONST.CALLAO,2020-11-13,2946.11
10546,PROV.CONST.CALLAO,2020-11-14,2297.71
10547,PROV.CONST.CALLAO,2020-11-16,2717.06
10548,PROV.CONST.CALLAO,2020-11-17,1892.08
10549,PROV.CONST.CALLAO,2020-11-18,3152.11
10550,PROV.CONST.CALLAO,2020-11-19,2133.09
10551,PROV.CONST.CALLAO,2020-11-20,2129.68
10552,PROV.CONST.CALLAO,2020-11-21,2900.42
10553,PROV.CONST.CALLAO,2020-11-23,1956.79
10554,PROV.CONST.CALLAO,2020-11-24,1824.17
10555,PROV.CONST.CALLAO,2020-11-25,2396.83
10556,PROV.CONST.CALLAO,2020-11-26,1938.37
10557,PROV.CONST.CALLAO,2020-11-27,2314.34
10558,PROV.CONST.CALLAO,2020-11-28,2351.0
10559,PROV.CONST.CALLAO,2020-11-30,2791.48
10560,PROV.CONST.CALLAO,2020-12-01,2284.53
10561,PROV.CONST.CALLAO,2020-12-02,2332.62
10562,PROV.CONST.CALLAO,2020-12-03,2810.67
10563,PROV.CONST.CALLAO,2020-12-04,2302.88
10564,PROV.CONST.CALLAO,2020-12-05,2038.36
10565,PROV.CONST.CALLAO,2020-12-07,2169.86
10566,PROV.CONST.CALLAO,2020-12-08,2390.47
10567,PROV.CONST.CALLAO,2020-12-09,2287.49
10568,PROV.CONST.CALLAO,2020-12-10,2649.92
10569,PROV.CONST.CALLAO,2020-12-11,2123.56
10570,PROV.CONST.CALLAO,2020-12-12,4217.68
10571,PROV.CONST.CALLAO,2020-12-14,2313.73
10572,PROV.CONST.CALLAO,2020-12-15,2643.55
10573,PROV.CONST.CALLAO,2020-12-16,2914.91
10574,PROV.CONST.CALLAO,2020-12-17,3409.7
10575,PROV.CONST.CALLAO,2020-12-18,2373.43
10576,PROV.CONST.CALLAO,2020-12-19,2769.63
10577,PROV.CONST.CALLAO,2020-12-21,3053.62
10578,PROV.CONST.CALLAO,2020-12-22,1492.83
10579,PROV.CONST.CALLAO,2020-12-23,2121.92
10580,PROV.CONST.CALLAO,2020-12-24,1759.86
10581,PROV.CONST.CALLAO,2020-12-26,2938.26
10582,PROV.CONST.CALLAO,2020-12-28,3685.47
10583,PROV.CONST.CALLAO,2020-12-29,3139.68
10584,PROV.CONST.CALLAO,2020-12-30,2841.08
10585,PROV.CONST.CALLAO,2020-12-31,2069.08
10586,PROV.CONST.CALLAO,2021-01-02,2741.42
10587,PROV.CONST.CALLAO,2021-01-04,2759.61
10588,PROV.CONST.CALLAO,2021-01-05,3255.32
10589,PROV.CONST.CALLAO,2021-01-06,3607.49
10590,PROV.CONST.CALLAO,2021-01-07,3632.97
10591,PROV.CONST.CALLAO,2021-01-08,2148.31
10592,PROV.CONST.CALLAO,2021-01-09,2422.49
10593,PROV.CONST.CALLAO,2021-01-11,2767.31
10594,PROV.CONST.CALLAO,2021-01-12,2040.92
10595,PROV.CONST.CALLAO,2021-01-13,2595.1
10596,PROV.CONST.CALLAO,2021-01-14,2129.03
10597,PROV.CONST.CALLAO,2021-01-15,2150.72
10598,PROV.CONST.CALLAO,2021-01-16,2421.85
10599,PROV.CONST.CALLAO,2021-01-18,2554.26
10600,PROV.CONST.CALLAO,2021-01-19,1635.3
10601,PROV.CONST.CALLAO,2021-01-20,2084.93
10602,PROV.CONST.CALLAO,2021-01-21,2855.78
10603,PROV.CONST.CALLAO,2021-01-22,2971.43
10604,PROV.CONST.CALLAO,2021-01-23,2658.21
10605,PROV.CONST.CALLAO,2021-01-25,2484.72
10606,PROV.CONST.CALLAO,2021-01-26,2843.38
10607,PROV.CONST.CALLAO,2021-01-27,4553.17
10608,PROV.CONST.CALLAO,2021-01-28,4608.63
10609,PROV.CONST.CALLAO,2021-01-29,2247.83
10610,PROV.CONST.CALLAO,2021-01-30,2246.94
10611,PROV.CONST.CALLAO,2021-02-01,1819.78
10612,PROV.CONST.CALLAO,2021-02-02,1614.6
10613,PROV.CONST.CALLAO,2021-02-03,2933.1
10614,PROV.CONST.CALLAO,2021-02-04,2469.53
10615,PROV.CONST.CALLAO,2021-02-05,2225.48
10616,PROV.CONST.CALLAO,2021-02-06,3254.79
10617,PROV.CONST.CALLAO,2021-02-08,2824.24
10618,PROV.CONST.CALLAO,2021-02-09,2418.15
10619,PROV.CONST.CALLAO,2021-02-10,2331.23
10620,PROV.CONST.CALLAO,2021-02-11,2037.91
10621,PROV.CONST.CALLAO,2021-02-12,1893.6
10622,PROV.CONST.CALLAO,2021-02-13,2265.53
10623,PROV.CONST.CALLAO,2021-02-15,2223.79
10624,PROV.CONST.CALLAO,2021-02-19,1993.44
10625,PROV.CONST.CALLAO,2021-02-20,1985.18
10626,PROV.CONST.CALLAO,2021-02-22,2108.08
10627,PROV.CONST.CALLAO,2021-02-23,2137.02
10628,PROV.CONST.CALLAO,2021-02-24,2563.98
10629,PROV.CONST.CALLAO,2021-02-25,2270.44
10630,PROV.CONST.CALLAO,2021-02-26,1879.73
10631,PROV.CONST.CALLAO,2021-02-27,2454.8
10632,PROV.CONST.CALLAO,2021-03-01,2343.77
10633,PROV.CONST.CALLAO,2021-03-02,1815.76
10634,PROV.CONST.CALLAO,2021-03-03,1902.96
10635,PROV.CONST.CALLAO,2021-03-04,2331.62
10636,PROV.CONST.CALLAO,2021-03-05,1977.25
10637,PROV.CONST.CALLAO,2021-03-06,2081.91
10638,PROV.CONST.CALLAO,2021-03-08,2285.3
10639,PROV.CONST.CALLAO,2021-03-09,1987.42
10640,PROV.CONST.CALLAO,2021-03-10,2172.01
10641,PROV.CONST.CALLAO,2021-03-11,3321.24
10642,PROV.CONST.CALLAO,2021-03-12,2404.93
10643,PROV.CONST.CALLAO,2021-03-13,2336.77
10644,PROV.CONST.CALLAO,2021-03-15,2661.83
10645,PROV.CONST.CALLAO,2021-03-16,2282.72
10646,PROV.CONST.CALLAO,2021-03-17,2633.33
10647,PROV.CONST.CALLAO,2021-03-18,2598.27
10648,PROV.CONST.CALLAO,2021-03-19,2329.57
10649,PROV.CONST.CALLAO,2021-03-20,2398.93
10650,PROV.CONST.CALLAO,2021-03-22,2647.13
10651,PROV.CONST.CALLAO,2021-03-23,2449.17
10652,PROV.CONST.CALLAO,2021-03-24,3187.22
10653,PROV.CONST.CALLAO,2021-03-25,3692.88
10654,PROV.CONST.CALLAO,2021-03-26,2066.27
10655,PROV.CONST.CALLAO,2021-03-27,3537.72
10656,PROV.CONST.CALLAO,2021-03-29,3608.17
10657,PROV.CONST.CALLAO,2021-03-30,2518.93
10658,PROV.CONST.CALLAO,2021-03-31,2841.53
10659,PROV.CONST.CALLAO,2021-04-01,971.12
10660,PROV.CONST.CALLAO,2021-04-03,2589.93
10661,PROV.CONST.CALLAO,2021-04-05,2303.24
10662,PROV.CONST.CALLAO,2021-04-06,3248.6
10663,PROV.CONST.CALLAO,2021-04-07,2604.02
10664,PROV.CONST.CALLAO,2021-04-08,2821.72
10665,PROV.CONST.CALLAO,2021-04-09,2345.28
10666,PROV.CONST.CALLAO,2021-04-10,2109.8
10667,PROV.CONST.CALLAO,2021-04-12,2698.68
10668,PROV.CONST.CALLAO,2021-04-13,1915.02
10669,PROV.CONST.CALLAO,2021-04-14,2035.53
10670,PROV.CONST.CALLAO,2021-04-15,2497.75
10671,PROV.CONST.CALLAO,2021-04-16,1845.56
10672,PROV.CONST.CALLAO,2021-04-17,1997.58
10673,PROV.CONST.CALLAO,2021-04-19,3030.8
10674,PROV.CONST.CALLAO,2021-04-20,2106.5
10675,PROV.CONST.CALLAO,2021-04-21,3179.81
10676,PROV.CONST.CALLAO,2021-04-22,1834.97
10677,PROV.CONST.CALLAO,2021-04-23,1638.67
10678,PROV.CONST.CALLAO,2021-04-24,1929.86
10679,PROV.CONST.CALLAO,2021-04-26,2524.17
10680,PROV.CONST.CALLAO,2021-04-27,1759.99
10681,PROV.CONST.CALLAO,2021-04-28,1695.23
10682,PROV.CONST.CALLAO,2021-04-29,2106.01
10683,PROV.CONST.CALLAO,2021-04-30,1536.67
10684,PROV.CONST.CALLAO,2021-05-03,2480.37
10685,PROV.CONST.CALLAO,2021-05-04,1862.42
10686,PROV.CONST.CALLAO,2021-05-05,3023.93
10687,PROV.CONST.CALLAO,2021-05-06,1912.08
10688,PROV.CONST.CALLAO,2021-05-07,2098.94
10689,PROV.CONST.CALLAO,2021-05-08,3018.46
10690,PROV.CONST.CALLAO,2021-05-10,3249.32
10691,PROV.CONST.CALLAO,2021-05-11,2147.77
10692,PROV.CONST.CALLAO,2021-05-12,2781.92
10693,PROV.CONST.CALLAO,2021-05-13,2042.37
10694,PROV.CONST.CALLAO,2021-05-14,1754.4
10695,PROV.CONST.CALLAO,2021-05-15,1948.02
10696,PROV.CONST.CALLAO,2021-05-17,3034.17
10697,PROV.CONST.CALLAO,2021-05-18,1900.54
10698,PROV.CONST.CALLAO,2021-05-19,1845.82
10699,PROV.CONST.CALLAO,2021-05-20,2095.18
10700,PROV.CONST.CALLAO,2021-05-21,1832.02
10701,PROV.CONST.CALLAO,2021-05-22,2176.15
10702,PROV.CONST.CALLAO,2021-05-24,2479.77
10703,PROV.CONST.CALLAO,2021-05-25,2203.69
10704,PROV.CONST.CALLAO,2021-05-26,2091.78
10705,PROV.CONST.CALLAO,2021-05-27,1945.98
10706,PROV.CONST.CALLAO,2021-05-28,2193.39
10707,PROV.CONST.CALLAO,2021-05-29,2399.67
10708,PROV.CONST.CALLAO,2021-05-31,2188.13
10709,PROV.CONST.CALLAO,2021-06-01,1817.96
10710,PROV.CONST.CALLAO,2021-06-02,1547.77
10711,PROV.CONST.CALLAO,2021-06-03,2322.32
10712,PROV.CONST.CALLAO,2021-06-04,1797.78
10713,PROV.CONST.CALLAO,2021-06-05,2481.98
10714,PROV.CONST.CALLAO,2021-06-07,2253.87
10715,PROV.CONST.CALLAO,2021-06-08,2280.18
10716,PROV.CONST.CALLAO,2021-06-09,2574.67
10717,PROV.CONST.CALLAO,2021-06-10,2335.34
10718,PROV.CONST.CALLAO,2021-06-11,1937.4
10719,PROV.CONST.CALLAO,2021-06-12,2055.37
10720,PROV.CONST.CALLAO,2021-06-14,2571.07
10721,PROV.CONST.CALLAO,2021-06-15,1923.36
10722,PROV.CONST.CALLAO,2021-06-16,2147.65
10723,PROV.CONST.CALLAO,2021-06-17,1922.63
10724,PROV.CONST.CALLAO,2021-06-18,2088.43
10725,PROV.CONST.CALLAO,2021-06-19,2083.07
10726,PROV.CONST.CALLAO,2021-06-21,2215.48
10727,PROV.CONST.CALLAO,2021-06-22,2150.92
10728,PROV.CONST.CALLAO,2021-06-23,2187.67
10729,PROV.CONST.CALLAO,2021-06-24,2261.51
10730,PROV.CONST.CALLAO,2021-06-25,2086.87
10731,PROV.CONST.CALLAO,2021-06-26,2517.58
10732,PUNO,2019-09-02,1268.93
10733,PUNO,2019-09-03,8222.81
10734,PUNO,2019-09-04,5129.54
10735,PUNO,2019-09-05,5986.59
10736,PUNO,2019-09-06,13638.56
10737,PUNO,2019-09-07,7853.11
10738,PUNO,2019-09-09,9347.98
10739,PUNO,2019-09-10,21750.33
10740,PUNO,2019-09-11,10453.26
10741,PUNO,2019-09-12,7765.28
10742,PUNO,2019-09-13,16483.87
10743,PUNO,2019-09-14,13155.0
10744,PUNO,2019-09-16,15652.18
10745,PUNO,2019-09-17,23772.95
10746,PUNO,2019-09-18,7187.65
10747,PUNO,2019-09-19,4459.99
10748,PUNO,2019-09-20,58035.52
10749,PUNO,2019-09-21,13526.95
10750,PUNO,2019-09-23,6503.75
10751,PUNO,2019-09-24,8791.66
10752,PUNO,2019-09-25,19461.54
10753,PUNO,2019-09-26,6935.52
10754,PUNO,2019-09-27,17732.89
10755,PUNO,2019-09-28,13156.77
10756,PUNO,2019-09-30,79241.62
10757,PUNO,2019-10-01,1000.42
10758,PUNO,2019-10-02,6696.3
10759,PUNO,2019-10-03,1141.33
10760,PUNO,2019-10-04,1939.52
10761,PUNO,2019-10-05,6286.63
10762,PUNO,2019-10-07,11962.79
10763,PUNO,2019-10-08,5588.86
10764,PUNO,2019-10-09,12392.83
10765,PUNO,2019-10-10,9518.26
10766,PUNO,2019-10-11,13797.23
10767,PUNO,2019-10-12,62065.94
10768,PUNO,2019-10-14,3700.55
10769,PUNO,2019-10-15,8722.87
10770,PUNO,2019-10-16,5024.56
10771,PUNO,2019-10-17,7185.58
10772,PUNO,2019-10-18,6342.84
10773,PUNO,2019-10-19,11171.67
10774,PUNO,2019-10-21,4706.0
10775,PUNO,2019-10-22,45765.25
10776,PUNO,2019-10-23,13137.63
10777,PUNO,2019-10-25,7889.66
10778,PUNO,2019-10-26,17251.07
10779,PUNO,2019-10-28,13463.39
10780,PUNO,2019-10-29,19699.56
10781,PUNO,2019-10-30,41214.73
10782,PUNO,2019-10-31,2889.76
10783,PUNO,2019-11-01,7607.73
10784,PUNO,2019-11-04,3725.84
10785,PUNO,2019-11-05,2190.18
10786,PUNO,2019-11-06,7904.73
10787,PUNO,2019-11-07,8117.15
10788,PUNO,2019-11-08,7489.69
10789,PUNO,2019-11-09,22352.09
10790,PUNO,2019-11-11,16132.59
10791,PUNO,2019-11-12,11534.42
10792,PUNO,2019-11-13,11111.16
10793,PUNO,2019-11-14,4698.57
10794,PUNO,2019-11-15,36926.99
10795,PUNO,2019-11-16,9001.94
10796,PUNO,2019-11-18,8611.22
10797,PUNO,2019-11-19,5931.81
10798,PUNO,2019-11-20,38676.58
10799,PUNO,2019-11-21,31126.19
10800,PUNO,2019-11-22,26586.98
10801,PUNO,2019-11-23,1949.71
10802,PUNO,2019-11-25,4186.92
10803,PUNO,2019-11-26,5355.56
10804,PUNO,2019-11-27,13330.69
10805,PUNO,2019-11-28,5205.33
10806,PUNO,2019-11-29,11179.56
10807,PUNO,2019-11-30,78023.11
10808,PUNO,2019-12-02,4293.41
10809,PUNO,2019-12-03,1708.07
10810,PUNO,2019-12-04,2785.08
10811,PUNO,2019-12-05,5345.1
10812,PUNO,2019-12-06,13205.47
10813,PUNO,2019-12-07,5818.71
10814,PUNO,2019-12-09,8875.46
10815,PUNO,2019-12-10,39879.93
10816,PUNO,2019-12-11,54338.24
10817,PUNO,2019-12-12,17141.67
10818,PUNO,2019-12-13,12554.95
10819,PUNO,2019-12-14,4089.99
10820,PUNO,2019-12-16,6861.67
10821,PUNO,2019-12-17,34818.73
10822,PUNO,2019-12-18,13924.04
10823,PUNO,2019-12-19,3769.14
10824,PUNO,2019-12-20,8238.71
10825,PUNO,2019-12-21,16803.49
10826,PUNO,2019-12-23,5555.21
10827,PUNO,2019-12-24,13216.67
10828,PUNO,2019-12-26,3045.19
10829,PUNO,2019-12-27,2970.31
10830,PUNO,2019-12-28,23436.9
10831,PUNO,2019-12-30,30129.94
10832,PUNO,2019-12-31,26307.51
10833,PUNO,2020-01-02,1449.71
10834,PUNO,2020-01-03,2486.03
10835,PUNO,2020-01-04,19081.79
10836,PUNO,2020-01-06,8126.67
10837,PUNO,2020-01-07,24197.56
10838,PUNO,2020-01-08,11224.11
10839,PUNO,2020-01-09,2433.68
10840,PUNO,2020-01-10,2055.98
10841,PUNO,2020-01-11,3297.4
10842,PUNO,2020-01-13,5601.27
10843,PUNO,2020-01-14,3972.65
10844,PUNO,2020-01-15,32410.77
10845,PUNO,2020-01-16,1923.62
10846,PUNO,2020-01-17,11272.61
10847,PUNO,2020-01-18,10496.38
10848,PUNO,2020-01-20,16957.59
10849,PUNO,2020-01-21,6140.68
10850,PUNO,2020-01-22,13318.61
10851,PUNO,2020-01-23,5126.42
10852,PUNO,2020-01-24,10583.61
10853,PUNO,2020-01-25,40011.49
10854,PUNO,2020-01-27,19350.38
10855,PUNO,2020-01-28,20637.59
10856,PUNO,2020-01-29,4915.81
10857,PUNO,2020-01-30,4964.47
10858,PUNO,2020-01-31,80485.11
10859,PUNO,2020-02-01,1686.63
10860,PUNO,2020-02-03,6783.41
10861,PUNO,2020-02-04,16091.57
10862,PUNO,2020-02-05,7476.07
10863,PUNO,2020-02-06,8099.3
10864,PUNO,2020-02-07,5752.08
10865,PUNO,2020-02-08,2752.46
10866,PUNO,2020-02-10,8548.34
10867,PUNO,2020-02-11,9182.68
10868,PUNO,2020-02-12,16131.32
10869,PUNO,2020-02-13,8148.02
10870,PUNO,2020-02-14,13814.36
10871,PUNO,2020-02-15,6183.06
10872,PUNO,2020-02-17,10077.27
10873,PUNO,2020-02-18,68672.35
10874,PUNO,2020-02-19,10613.21
10875,PUNO,2020-02-20,13047.13
10876,PUNO,2020-02-21,5200.42
10877,PUNO,2020-02-22,4252.76
10878,PUNO,2020-02-24,7256.55
10879,PUNO,2020-02-25,34218.84
10880,PUNO,2020-02-26,19390.68
10881,PUNO,2020-02-27,3785.06
10882,PUNO,2020-02-28,10249.3
10883,PUNO,2020-02-29,28060.83
10884,PUNO,2020-03-03,2852.13
10885,PUNO,2020-03-04,5580.33
10886,PUNO,2020-03-05,13425.83
10887,PUNO,2020-03-06,6749.82
10888,PUNO,2020-03-07,13936.51
10889,PUNO,2020-03-09,16171.02
10890,PUNO,2020-03-10,25155.33
10891,PUNO,2020-03-11,9444.58
10892,PUNO,2020-03-12,28982.43
10893,PUNO,2020-03-13,29125.53
10894,PUNO,2020-03-14,6480.33
10895,PUNO,2020-03-16,6784.44
10896,PUNO,2020-03-17,5939.56
10897,PUNO,2020-03-20,10366.9
10898,PUNO,2020-03-21,26165.41
10899,PUNO,2020-03-23,7497.27
10900,PUNO,2020-03-24,8907.75
10901,PUNO,2020-03-25,16465.64
10902,PUNO,2020-03-26,14259.67
10903,PUNO,2020-03-27,14543.68
10904,PUNO,2020-03-28,29465.58
10905,PUNO,2020-03-30,17112.96
10906,PUNO,2020-03-31,9252.68
10907,PUNO,2020-04-01,14423.1
10908,PUNO,2020-04-02,2683.24
10909,PUNO,2020-04-03,24965.05
10910,PUNO,2020-04-04,25776.66
10911,PUNO,2020-04-06,18076.18
10912,PUNO,2020-04-07,22502.73
10913,PUNO,2020-04-08,15002.47
10914,PUNO,2020-04-11,8593.74
10915,PUNO,2020-04-13,16380.04
10916,PUNO,2020-04-14,28749.45
10917,PUNO,2020-04-15,55880.91
10918,PUNO,2020-04-16,27255.96
10919,PUNO,2020-04-17,8740.18
10920,PUNO,2020-04-18,3562.23
10921,PUNO,2020-04-20,37249.43
10922,PUNO,2020-04-21,18241.11
10923,PUNO,2020-04-22,17284.49
10924,PUNO,2020-04-23,17482.88
10925,PUNO,2020-04-24,11495.27
10926,PUNO,2020-04-25,918.17
10927,PUNO,2020-04-27,13197.48
